bank_transaction_id,ledger_id,bank_date,ledger_date,bank_amount,ledger_amount,amount_difference,date_difference_days,bank_description,ledger_description,match_status,match_reason,confidence_score,confidence_tier,duplicate_flag,duplicate_note
9209e2ff-aabe-4148-82c9-3cfbb07572a5,LED100119,2023-09-27,2023-09-27,30.0,30.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c843b30d-cb22-42e1-8c58-05d59e9b6410,LED100120,2023-09-27,2023-09-27,200.0,196.0,-4.0,0.0,UPI/3270,UPI PAYMENT/3270,Amount Mismatch,Description similarity 100% but amount differs by ₹4.00,80,Medium,No,No duplicate candidate
a7d31245-0cc9-446f-875f-efbed9a75bb1,LED100121,2023-09-27,2023-09-27,200.0,200.0,0.0,0.0,UPI/32709,UPI PAYMENT/32709,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
bbf7e57c-5c39-4c78-8faf-7a77a79fbebc,LED100122,2023-09-27,2023-09-27,200.0,200.0,0.0,0.0,UPI/32706,UPI PAYMENT/32706,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
a5f0be0a-122f-4b43-8333-14233b1d8c42,LED100123,2023-09-27,2023-09-27,400.0,400.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
756010f4-f8f3-4c81-81b9-62c25e8609e0,LED100124,2023-09-27,2023-09-27,100.0,100.0,0.0,0.0,UPI/36367,UPI PAYMENT/36367,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
b2ba5a7b-b5da-4563-831e-5cf406d85c8c,LED100125,2023-09-28,2023-09-28,1450.0,1450.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
4b0f59fa-655b-4e30-9b83-f9514cf9b240,LED100126,2023-09-28,2023-09-28,1280.0,1280.0,0.0,0.0,UPI/32712,UPI PAYMENT/32712,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3a4ff688-bef4-4aaf-8f45-61d0168ffc75,LED100127,2023-09-28,2023-09-28,10.0,10.0,0.0,0.0,UPI/36370,UPI PAYMENT/36370,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d8b45c85-45b2-4b13-9879-66a00fa7af65,LED100128,2023-09-29,2023-09-29,600.0,600.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
fa919e43-a6a1-4c55-9985-6f8b97d681eb,LED100129,2023-09-29,2023-09-29,500.0,500.0,0.0,0.0,UPI/36381,UPI PAYMENT/36381,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
a100ec2b-95e6-40f8-a021-20b36afe2715,LED100130,2023-09-30,2023-09-30,480.0,480.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
c9f6c8e9-e5b1-49e7-8f8b-442ebca30aaf,LED100131,2023-09-30,2023-09-30,150.0,150.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
623990ca-7390-404b-82fa-5f10316863d2,LED100132,2023-09-30,2023-09-30,35.0,35.0,0.0,0.0,UPI/PAYTMap,UPI PAYMENT/PAYTMAP,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f8c83f63-6b3c-48b7-907e-1c7569881a5a,LED100133,2023-09-30,2023-09-30,130.0,130.0,0.0,0.0,UPI/32738,UPI PAYMENT/32738,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3e3f3ee0-8eaf-456e-a475-f4aff84fd8a7,LED100134,2023-09-30,2023-09-30,50.0,50.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9b3a0f22-6e89-4356-a5c5-f173fe76ff23,LED100135,2023-09-30,2023-09-30,10.0,10.0,0.0,0.0,AMZN,AMZN,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
248af984-503d-4ca8-bd8f-00ba044859e7,LED100136,2023-10-01,2023-10-01,700.0,700.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
ace38436-f415-45f8-bb95-3679ff3e0d43,LED100137,2023-10-01,2023-10-01,4550.0,4550.0,0.0,0.0,IMPS,IMPS PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f820697b-3dd8-4e9b-88ed-27639dd662c3,LED100138,2023-10-01,2023-10-01,1.0,1.0,0.0,0.0,UPI/36406,UPI PAYMENT/36406,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ddcc8fa1-81c0-4d4b-8f71-180352bf97aa,LED100139,2023-10-01,2023-10-01,4000.0,4000.0,0.0,0.0,UPI/36408,UPI PAYMENT/36408,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e3d156cc-dfbf-471b-b50c-75477e85847b,LED100140,2023-10-01,2023-10-01,540.0,540.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
edf8c5a8-b2d0-442d-bc16-8d739075ddaf,LED100141,2023-10-01,2023-10-01,50.0,50.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7b4353e3-877e-4ae0-8437-22bb587225b4,LED100142,2023-10-01,2023-10-01,540.0,540.0,0.0,0.0,IMPS,IMPS PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
5f109549-800e-46e7-9455-e0a9b4865360,LED100143,2023-10-02,2023-10-02,370.0,370.0,0.0,0.0,UPI/PAYTM9p,UPI PAYMENT/PAYTM9P,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
31668b32-0d2d-4dea-aa92-6b8c31ee848e,LED100144,2023-10-03,2023-10-03,19.0,19.0,0.0,0.0,UPI/JIOINAPPDIRECT,UPI PAYMENT/JIOINAPPDIRECT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3108c01e-39f6-4c2f-a283-86db7439f95c,LED100145,2023-10-03,2023-10-03,600.0,600.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
0fce7629-1e60-4e18-a1b7-a8ca75f7f2f4,LED100146,2023-10-03,2023-10-03,10.0,10.0,0.0,0.0,UPI/36421,UPI PAYMENT/36421,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
76615252-dfaf-4102-8f5d-75bc54d8387b,LED100147,2023-10-04,2023-10-04,250.0,250.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
51dcb4d5-7bad-400c-8a1b-8e6b8a8f24af,LED100148,2023-10-04,2023-10-04,40.0,40.0,0.0,0.0,UPI/32770,UPI PAYMENT/32770,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c22fc6ad-c242-4538-91f2-53ca13770c6e,LED100149,2023-10-04,2023-10-04,10.0,10.0,0.0,0.0,UPI/32775,UPI PAYMENT/32775,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9c02e93a-0999-41cc-95e4-279994bb3364,LED100150,2023-10-04,2023-10-04,30.0,30.0,0.0,0.0,UPI/36435,UPI PAYMENT/36435,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
033d5608-e2b1-4858-b98b-99f3f9cf83d6,LED100222,2023-10-05,2023-10-28,400.0,400.0,0.0,23.0,NEFT,NEFT PAYMENT,Potential Match,Same amount + high description similarity 100% but date differs by 23 days,60,Low,No,No duplicate candidate
8d61b7b8-6b32-47b2-ada2-1636ab6b0f56,LED100152,2023-10-05,2023-10-05,200.0,200.0,0.0,0.0,UPI/32789,UPI PAYMENT/32789,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
6b92418c-590d-42fd-abc0-fb5156683c35,LED100153,2023-10-05,2023-10-05,30.0,30.0,0.0,0.0,UPI/32783,UPI PAYMENT/32783,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d3bc1598-5ded-4832-a6f9-069e5c28d7ac,LED100154,2023-10-05,2023-10-05,160.0,160.0,0.0,0.0,UPI/32784,UPI PAYMENT/32784,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8e96f9b1-5fc7-489f-9566-35ac1f240252,LED100155,2023-10-06,2023-10-06,226.0,226.0,0.0,0.0,UPI/32795,UPI PAYMENT/32795,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
177a6ed6-5383-405b-b331-955da39f85c6,LED100156,2023-10-06,2023-10-06,320.0,320.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
39cad768-4f42-4879-9fa4-12f7d5f75fea,LED100157,2023-10-06,2023-10-06,10.0,10.0,0.0,0.0,UPI/36454,UPI PAYMENT/36454,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8af09e5a-a98a-4a0a-9648-64d457d85070,,2023-10-06,,700.0,,,,UPI/3645,,Unmatched Bank Transaction,No suitable ledger transaction found,0,Low,No,No duplicate candidate
979fab68-939e-4b78-8f89-09c0dbb46472,LED100159,2023-10-06,2023-10-06,220.0,220.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e30a976a-ef08-44a4-88c2-9105178a4999,LED100160,2023-10-06,2023-10-06,220.0,220.0,0.0,0.0,UPI/3279,UPI PAYMENT/3279,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9f694e56-84bb-4322-86d1-048ed5d7b7b0,LED100161,2023-10-06,2023-10-06,30.0,30.0,0.0,0.0,UPI/36458,UPI PAYMENT/36458,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d59218dd-56a8-4c04-b1b4-ac13349f5d81,LED100162,2023-10-07,2023-10-07,2330.0,2330.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
0cc87859-f3c0-4c5c-b51a-bfdd20a1433b,LED100163,2023-10-07,2023-10-07,19.0,19.0,0.0,0.0,UPI/GPAYBILLREACHARGE,UPI PAYMENT/GPAYBILLREACHARGE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d8aaf10a-4bd0-4389-812e-1b1588d811a4,LED100164,2023-10-07,2023-10-07,2000.0,2000.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
50052b56-dc7d-48e4-a9c6-3875ab1497d0,LED100165,2023-10-07,2023-10-07,20.0,20.0,0.0,0.0,UPI/36462,UPI PAYMENT/36462,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
1bd129a3-31f0-4a9c-b646-532f3decb10a,LED100166,2023-10-07,2023-10-07,330.0,330.0,0.0,0.0,UPI/32802,UPI PAYMENT/32802,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
1ae3ff28-9cdb-461b-921e-5137cbb992b8,LED100167,2023-10-08,2023-10-08,1900.0,1900.0,0.0,0.0,UPI/3647,UPI PAYMENT/3647,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7c549684-4fc8-4b23-a781-d8f878d8ce29,LED100168,2023-10-08,2023-10-08,100.0,100.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c59fa33b-8458-44ce-be05-d5944e2325c6,LED100169,2023-10-09,2023-10-09,100.0,100.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
b7b95690-4180-4dcc-90ae-b34aad750bbc,LED100170,2023-10-09,2023-10-09,2000.0,2000.0,0.0,0.0,UPI/36486,UPI PAYMENT/36486,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
74d0b7b2-cd18-4910-bcff-e515a3c704f5,LED100171,2023-10-09,2023-10-09,50.0,50.0,0.0,0.0,UPI/BHARATPE4,UPI PAYMENT/BHARATPE4,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
bb88f510-b541-44e1-87a4-069ea4c9f816,LED100172,2023-10-09,2023-10-08,100.0,100.0,0.0,-1.0,UPI/3648,UPI PAYMENT/3648,Timing Difference,"Amount + type match, date difference 1 day(s), description similarity 100%",80,Medium,No,No duplicate candidate
601ec0cd-17de-4fe2-906c-9ec67ac87798,LED100173,2023-10-09,2023-10-09,110.0,110.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f24446ac-dee7-4127-987f-14d106066704,LED100174,2023-10-10,2023-10-10,100.0,100.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
c96959bd-3737-4608-874d-112b99790eb0,LED100175,2023-10-10,2023-10-10,20.0,20.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d5bdd359-5af3-40e1-a991-3e9346cdd63e,LED100176,2023-10-10,2023-10-10,5.0,5.0,0.0,0.0,UPI/36499,UPI PAYMENT/36499,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
6d174e80-c032-4336-9133-dc7ac9817170,LED100177,2023-10-10,2023-10-10,310.0,310.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
6d30b4ce-41a8-490f-90df-6ecb91f6b32a,LED100178,2023-10-11,2023-10-11,500.0,500.0,0.0,0.0,UPI/32841,UPI PAYMENT/32841,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8078fdd5-2c46-4cae-8ee1-d51aa7f1e5f8,LED100179,2023-10-11,2023-10-11,250.0,250.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
2744f39f-7233-45ba-bcee-cc1da7ba8fe1,LED100180,2023-10-11,2023-10-11,100.0,100.0,0.0,0.0,UPI/3650,UPI PAYMENT/3650,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
65eddd32-8d66-4c4d-a947-2b358232f3cb,LED100181,2023-10-11,2023-10-11,120.0,120.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
cac58514-4078-4a90-84cc-de42811911eb,LED100182,2023-10-11,2023-10-11,100.0,100.0,0.0,0.0,UPI/36509,UPI PAYMENT/36509,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e1f83744-7362-4c54-89ce-1691eca8ef60,LED100183,2023-10-12,2023-10-12,1000.0,1000.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
809ea0c8-6adc-4383-bd99-7dbb099af5da,LED100184,2023-10-12,2023-10-12,200.0,200.0,0.0,0.0,UPI/3285,UPI PAYMENT/3285,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
bce416a1-2b74-4d3f-b4c8-c9ae537fa9a1,LED100185,2023-10-13,2023-10-13,600.0,600.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
20393504-68b3-4b3f-9e1f-155fd831cebb,LED100186,2023-10-14,2023-10-14,10.0,10.0,0.0,0.0,UPI/36530,UPI PAYMENT/36530,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
699002e0-2d99-4493-baab-97c17fdf2e75,LED100191,2023-10-14,2023-10-15,1000.0,510.0,-490.0,1.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Amount Mismatch,Description similarity 100% but amount differs by ₹490.00,80,Medium,No,No duplicate candidate
558d36f0-3e16-4507-92b7-50e77e0d9a55,LED100188,2023-10-14,2023-10-14,10.0,10.0,0.0,0.0,UPI/PAYTM101,UPI PAYMENT/PAYTM101,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7c8a8442-bf95-44d2-a3ee-d4e4eb117c1f,LED100189,2023-10-15,2023-10-15,55.0,55.0,0.0,0.0,UPI/32880,UPI PAYMENT/32880,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
4ff90fe0-c39d-4f1a-bda7-487800f1945e,LED100190,2023-10-15,2023-10-15,300.0,300.0,0.0,0.0,UPI/32883,UPI PAYMENT/32883,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
dc0ee0f8-829f-44f6-a5f5-6bd0ac36c81b,LED100893,2023-10-15,2024-05-14,510.0,500.0,-10.0,212.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Amount Mismatch,Description similarity 100% but amount differs by ₹10.00,80,Medium,No,No duplicate candidate
9cba4c27-7f9b-4a22-af17-67d5e193766f,LED100192,2023-10-15,2023-10-15,50.0,50.0,0.0,0.0,UPI/PAYTMdp,UPI PAYMENT/PAYTMDP,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
509f6222-7a2b-45a3-b813-e97da77b66fc,LED100193,2023-10-16,2023-10-16,1300.0,1300.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
546f9c7a-6f58-40b0-9560-aca41605644d,LED100194,2023-10-16,2023-10-16,1000.0,1000.0,0.0,0.0,UPI/3289,UPI PAYMENT/3289,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8b021c7e-13a1-4b6c-b757-dc5a3dde97ec,LED100195,2023-10-17,2023-10-17,241.0,241.0,0.0,0.0,UPI/JIOINAPPDIRECT/,UPI PAYMENT/JIOINAPPDIRECT/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d398a84c-b552-4023-9d8d-78af1b66d578,LED100196,2023-10-17,2023-10-17,950.0,950.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
eb8c18e6-2871-446f-b7ea-dc8120b38fd7,LED100197,2023-10-18,2023-10-18,930.0,930.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
9603956b-ea80-4bce-b673-e19476398b45,LED100198,2023-10-19,2023-10-19,25.0,25.0,0.0,0.0,UPI/32925,UPI PAYMENT/32925,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f5a83366-1dd6-4bd3-8f15-10cf41f7310b,LED100199,2023-10-19,2023-10-19,10.0,10.0,0.0,0.0,UPI/32924,UPI PAYMENT/32924,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0531c7aa-c1f2-414c-b136-fde68604ed61,LED100200,2023-10-20,2023-10-20,500.0,500.0,0.0,0.0,UPI/32931/,UPI PAYMENT/32931/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
5c3b7e44-bf67-4d51-85ab-6894e2e9cde7,LED100201,2023-10-20,2023-10-20,40.0,40.0,0.0,0.0,UPI/36597,UPI PAYMENT/36597,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9aa8a7f5-4019-44be-a141-c712b1b8b334,LED100202,2023-10-21,2023-10-21,830.0,830.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
fae0feb2-23d0-43c7-a0a4-f35a4d3b6497,LED100203,2023-10-21,2023-10-21,3300.0,3300.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c097d89b-b2cf-4774-8309-4aaf893f1350,LED100204,2023-10-21,2023-10-21,136.0,136.0,0.0,0.0,UPI/36606,UPI PAYMENT/36606,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
359cbf7a-158a-4376-b7d1-bd9d5d529761,LED100205,2023-10-22,2023-10-22,200.0,200.0,0.0,0.0,UPI/36613,UPI PAYMENT/36613,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d74640f5-bb06-4f9b-b21b-bce32d862fa4,LED100206,2023-10-22,2023-10-22,10.0,10.0,0.0,0.0,UPI/32958,UPI PAYMENT/32958,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e3dd02e3-2294-4620-8d6c-3c95db04a5e4,LED100207,2023-10-23,2023-10-23,270.0,270.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
5a663c28-a8fd-4077-9a65-48f682bb09e8,LED100208,2023-10-23,2023-10-23,20.0,20.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e5cb5574-6f29-4d02-b71a-55f792af3ddb,LED100209,2023-10-23,2023-10-23,100.0,100.0,0.0,0.0,UPI/3296,UPI PAYMENT/3296,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9c95a744-1b6d-44a6-be6a-3b4afed32e7c,LED100210,2023-10-23,2023-10-23,150.0,150.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
49d3f474-c97e-4e36-b384-7014c001d5c7,LED100211,2023-10-24,2023-10-24,250.0,250.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
dfc6781b-58ff-4760-8291-04f0024601bd,LED100212,2023-10-24,2023-10-24,43.0,43.0,0.0,0.0,UPI/36636,UPI PAYMENT/36636,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
85b66477-4613-4666-9f2c-ae064034d79f,LED100213,2023-10-24,2023-10-24,100.0,100.0,0.0,0.0,UPI/32971,UPI PAYMENT/32971,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9cdca0b6-cb0b-4d91-8a61-8170d770ea87,LED100214,2023-10-24,2023-10-24,150.0,150.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
16c81143-37e9-4b8e-9a48-0e39158f0861,LED100215,2023-10-24,2023-10-24,30.0,30.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
831c6f85-3e6d-4074-b1e5-4e4fe21b8cd4,LED100568,2023-10-24,2024-02-23,20.0,20.0,0.0,122.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Potential Match,Same amount + high description similarity 100% but date differs by 122 days,60,Low,No,No duplicate candidate
edfc5007-2c33-48bd-bdc0-5a6c8bc291c3,LED100217,2023-10-24,2023-10-24,200.0,200.0,0.0,0.0,UPI/32975,UPI PAYMENT/32975,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
a4bc2686-8db0-4dd6-bfc2-25961ac95b73,LED100218,2023-10-25,2023-10-25,1000.0,1000.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
ee894c06-f873-4f7b-a2c2-a5dac5c3964f,LED100219,2023-10-25,2023-10-25,60.0,60.0,0.0,0.0,UPI/36640/U,UPI PAYMENT/36640/U,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8b680f57-f204-4e03-922f-9fd140fff54f,LED100220,2023-10-25,2023-10-25,19.0,19.0,0.0,0.0,UPI/JIOINAPPDIRECT/,UPI PAYMENT/JIOINAPPDIRECT/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
1c439506-fc8d-45e5-ae81-7d0daab976fd,LED100221,2023-10-26,2023-10-26,10.0,10.0,0.0,0.0,UPI/36655,UPI PAYMENT/36655,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
884e791b-e8bf-45aa-a63a-561667ae14ba,LED100224,2023-10-28,2023-10-28,400.0,400.0,0.0,0.0,NEFT,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3bc9eb42-0bb0-4e3a-b035-b49f0a058b82,LED100223,2023-10-28,2023-10-28,239.0,239.0,0.0,0.0,UPI/EURONETGPAY,UPI PAYMENT/EURONETGPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7169dcf4-e9d8-4d10-910c-f39b4c1f93ae,,2023-10-28,,400.0,,,,UPI/PAYTM,,Unmatched Bank Transaction,No suitable ledger transaction found,0,Low,No,No duplicate candidate
