type,mode,amount,currentBalance,transactionTimestamp,valueDate,txnId,narration,reference
DEBIT,UPI,10.0,4673.11,2024-04-01T16:16:05+05:30,2024-04-01,b83a0ca7-aa35-40ac-a728-29dcaf674b87,UPI/PAYTM101,
DEBIT,UPI,560.0,4113.11,2024-04-01T16:16:17+05:30,2024-04-01,0573bfbc-7117-40dc-a570-b23600b18af4,UPI/CLOTHFASHION,
DEBIT,UPI,50.0,4063.11,2024-04-01T16:16:35+05:30,2024-04-01,9b1f60ea-af42-4fc0-9e3f-8f17f383fecd,UPI/GPAY,
DEBIT,UPI,10.0,4053.11,2024-04-01T16:16:54+05:30,2024-04-01,7bae1b38-451a-4d08-b35e-ac4f70c5ab02,UPI/40925,
DEBIT,UPI,500.0,3553.11,2024-04-02T01:38:38+05:30,2024-04-01,9bec421b-435a-44b6-9f98-0d11f9e1d134,UPI/44588,
CREDIT,UPI,500.0,4053.11,2024-04-02T01:39:27+05:30,2024-04-01,2c92002f-ccac-4af8-8763-75e570f2f5f2,UPI/4458,
DEBIT,UPI,500.0,3553.11,2024-04-02T01:39:52+05:30,2024-04-01,2562f2e7-2b2d-4a0d-8163-afb075006348,UPI/40921,
CREDIT,OTHERS,100.0,3653.11,2024-04-02T01:41:28+05:30,2024-04-01,ac7e1149-a292-4252-ad5b-d4a1155864c5,IMPS,
CREDIT,UPI,500.0,4153.11,2024-04-02T15:37:11+05:30,2024-04-02,92fc8952-00af-49d0-820c-e5adc5e222ab,UPI/44562,
DEBIT,UPI,240.0,3913.11,2024-04-02T19:19:45+05:30,2024-04-02,eb264545-fd4c-461a-b7b9-dda3d6e7e927,UPI/4093,
CREDIT,OTHERS,30.0,3943.11,2024-04-03T05:58:21+05:30,2024-04-03,eb279db8-edeb-47af-b20d-81475b5b2ce6,NEFT,8646845.0
DEBIT,UPI,200.0,3743.11,2024-04-04T14:41:56+05:30,2024-04-04,2df8c2fa-e6f9-400d-b407-58c3f4d11f2a,UPI/40959,
DEBIT,UPI,500.0,3243.11,2024-04-04T19:18:18+05:30,2024-04-04,80c36ee5-c2c8-4f06-becc-312415bb6d17,UPI/40954,
DEBIT,UPI,100.0,3143.11,2024-04-04T20:14:55+05:30,2024-04-04,01fc58d3-6435-466d-88ee-5db8532ad7c2,UPI/PAYTMfp,
DEBIT,UPI,120.0,3023.11,2024-04-05T11:39:00+05:30,2024-04-05,27d1a385-d5f2-463d-9bfa-e5fe17d6b0f4,UPI/PAYTM,
DEBIT,UPI,50.0,2973.11,2024-04-05T12:07:13+05:30,2024-04-05,6f4d5624-0af7-40b2-8d34-e5c95f63c830,UPI/BHARATPE,
DEBIT,UPI,10.0,2963.11,2024-04-05T14:54:28+05:30,2024-04-05,e824e557-4782-48ec-96a3-b50e816aefe6,UPI/40968,
DEBIT,UPI,130.0,2833.11,2024-04-05T20:30:24+05:30,2024-04-05,f1521dfa-a412-4ca2-9ff5-2a1a06fab4b3,UPI/GPAY,
CREDIT,OTHERS,280.0,3113.11,2024-04-06T06:19:51+05:30,2024-04-06,924e81d9-cf72-4dcf-a36e-3d0b5ca57990,NEFT,8646845.0
DEBIT,UPI,10.0,3103.11,2024-04-06T16:54:27+05:30,2024-04-06,1dd3067a-0912-4071-84c7-4ca22f24dbea,UPI/40977/,
DEBIT,UPI,10.0,3093.11,2024-04-06T17:32:49+05:30,2024-04-06,430ffb27-227a-45a4-ae1d-589f6202c8cb,UPI/40976,
DEBIT,UPI,50.0,3043.11,2024-04-06T17:55:11+05:30,2024-04-06,da6725b1-f797-4bd3-9836-a437064a1aac,UPI/40970/,
DEBIT,UPI,130.0,2913.11,2024-04-06T21:30:20+05:30,2024-04-06,0f95d184-2f54-4906-85d3-f44806965243,UPI/GPAY,
DEBIT,UPI,160.0,2753.11,2024-04-06T21:42:18+05:30,2024-04-06,bcb05dbe-7eac-43d3-ad3b-ff323366be9a,UPI/GPAY,
DEBIT,UPI,10.0,2743.11,2024-04-07T09:02:21+05:30,2024-04-07,4b7bbdfe-023d-4cbc-98ff-003e65c09a37,UPI/BHARATPE,
CREDIT,OTHERS,1350.0,4093.11,2024-04-07T09:27:42+05:30,2024-04-07,1ebf1279-8c51-4c61-a1bd-2bcc2a4de239,NEFT,8646845.0
DEBIT,UPI,1000.0,3093.11,2024-04-07T14:46:17+05:30,2024-04-07,a46708c7-46bf-4b66-bb57-650058b62a76,UPI/40982/,
DEBIT,UPI,500.0,2593.11,2024-04-07T19:17:29+05:30,2024-04-07,fe997736-a700-4544-9a15-be0a6e5ee1d7,UPI/40986,
CREDIT,UPI,500.0,3093.11,2024-04-07T19:52:20+05:30,2024-04-07,703d7b8e-bfef-4b24-b685-cc1a5f9521d1,UPI/40989/,
DEBIT,UPI,130.0,2963.11,2024-04-07T21:05:41+05:30,2024-04-07,4eab974e-3558-4c51-996c-c108ad60ea3a,UPI/GPAY,
DEBIT,UPI,240.0,2723.11,2024-04-07T23:05:16+05:30,2024-04-07,e86c8bcc-4185-47d3-b914-37c867deca5f,UPI/4464,
DEBIT,ATM,2500.0,223.11,2024-04-08T10:26:34+05:30,2024-04-08,94b76a54-2e1c-4a80-af58-f1b189d34d50,ATM,
CREDIT,OTHERS,1320.0,1543.11,2024-04-09T05:14:12+05:30,2024-04-09,eb8b9362-13ba-4748-b96c-7859e182e71d,NEFT,8646845.0
DEBIT,UPI,400.0,1143.11,2024-04-09T11:37:55+05:30,2024-04-09,6ffa1c41-563b-4ecc-a5c0-783cf5ac225a,UPI/GPAY,
DEBIT,UPI,200.0,943.11,2024-04-09T11:43:33+05:30,2024-04-09,9f046c8e-64c3-4523-8f05-d1019f79d618,UPI/44663,
DEBIT,UPI,130.0,813.11,2024-04-09T15:07:52+05:30,2024-04-09,12572708-6315-4ff5-a52c-a45b81491cc7,UPI/41001,
DEBIT,UPI,260.0,553.11,2024-04-09T20:26:50+05:30,2024-04-09,2b745460-472a-446f-8826-28559ec27571,UPI/GPAY,
DEBIT,UPI,130.0,423.11,2024-04-09T20:45:56+05:30,2024-04-09,245bc332-d24e-4d96-867f-3ae8e50ee119,UPI/GPAY,
DEBIT,UPI,16.0,407.11,2024-04-09T21:56:06+05:30,2024-04-09,dd474d55-d822-446e-8453-d5909149b760,UPI/4466,
CREDIT,OTHERS,700.0,1107.11,2024-04-10T05:35:46+05:30,2024-04-10,ad13ed90-1000-48b0-8fde-73046469eb27,NEFT,8646845.0
DEBIT,UPI,19.0,1088.11,2024-04-10T19:53:48+05:30,2024-04-10,33187176-bca9-420f-9323-3f1486f53f11,Gpay BILL Payment,
DEBIT,UPI,130.0,958.11,2024-04-10T21:02:16+05:30,2024-04-10,e55066e8-f39b-45e6-b250-f21d33d55a5f,UPI/GPAY,
DEBIT,UPI,20.0,938.11,2024-04-10T22:10:29+05:30,2024-04-10,3dce87cb-b074-437c-8ec3-f319eefd3b9d,UPI/4467,
DEBIT,UPI,35.0,903.11,2024-04-10T22:14:35+05:30,2024-04-10,1b46bf5a-787b-4f3b-bf86-c83335dbaaf2,UPI/GPAY,
CREDIT,OTHERS,230.0,1133.11,2024-04-11T05:53:55+05:30,2024-04-11,cedd9244-e391-4620-a617-cb74a5dcc3f2,NEFT,8646845.0
DEBIT,UPI,720.9,412.21,2024-04-11T11:25:46+05:30,2024-04-11,402447c4-3d83-4ffc-a44e-711d43d31166,Gpay BILL Payment,
DEBIT,UPI,130.0,282.21,2024-04-11T16:30:44+05:30,2024-04-11,88ce5bfd-faed-4efd-86e6-f071ad50b738,UPI/GPAY,
DEBIT,UPI,220.0,62.21,2024-04-11T22:54:14+05:30,2024-04-11,b6fbcaae-3328-4df0-9671-ab3de27578c5,UPI/44685,
CREDIT,OTHERS,2589.0,2651.21,2024-04-12T04:48:34+05:30,2024-04-12,ce5fb11c-c452-4eea-be12-59c856443ba0,NEFT,8646845.0
DEBIT,UPI,500.0,2151.21,2024-04-12T12:27:05+05:30,2024-04-12,52c92988-becd-46dc-9be1-66a9b42835e6,UPI/44698,
DEBIT,UPI,450.0,1701.21,2024-04-12T18:30:00+05:30,2024-04-12,55ef304c-6a2b-43f6-896a-2eae1158edba,UPI/41036,
CREDIT,UPI,30000.0,31701.21,2024-04-12T20:47:44+05:30,2024-04-12,1a1e700d-5dc5-4f23-8dfb-16b8ab71866e,UPI/4103,
DEBIT,UPI,30000.0,1701.21,2024-04-12T20:50:06+05:30,2024-04-12,2fc1e504-df86-401f-9146-71944565913f,UPI/44693/,
CREDIT,OTHERS,800.0,2501.21,2024-04-13T05:13:19+05:30,2024-04-13,50d08a25-be70-4f56-b5b9-485cf402f196,NEFT,8646845.0
DEBIT,UPI,2350.0,151.21,2024-04-13T14:34:33+05:30,2024-04-13,5dfe460d-e225-4a55-86d4-d2f132301dcc,UPI/41043/-1,
CREDIT,UPI,1500.0,1651.21,2024-04-13T14:56:52+05:30,2024-04-13,b9409d8a-bc4b-4568-8e2a-12a8dff60b40,UPI/44702/Pay,
DEBIT,UPI,1500.0,151.21,2024-04-14T12:21:12+05:30,2024-04-14,8b52db23-e26f-4823-8a0e-917f13b683e4,UPI/44712//Pay,
DEBIT,UPI,150.0,1.21,2024-04-14T18:04:34+05:30,2024-04-14,496212ca-209e-46cc-91fc-4d986b8907e6,UPI/44716/,
CREDIT,OTHERS,950.0,951.21,2024-04-15T04:58:30+05:30,2024-04-15,f4eb23f3-f400-45a9-9a35-4156afe34210,NEFT,8646845.0
DEBIT,UPI,10.0,941.21,2024-04-15T16:45:22+05:30,2024-04-15,3b247dfc-76a4-4463-9d4d-0c888884bd80,UPI/44724/,
DEBIT,UPI,50.0,891.21,2024-04-15T18:21:54+05:30,2024-04-15,6a3b2349-6313-408c-9710-a6f5b895f6f8,UPI/41066/,
DEBIT,UPI,200.0,691.21,2024-04-15T19:12:24+05:30,2024-04-15,5b6fa850-d624-4cfa-8007-47efe7a12d1e,UPI/44728,
DEBIT,UPI,15.0,676.21,2024-04-15T19:35:54+05:30,2024-04-15,f582fe20-87cb-4f68-807f-00f587efd4a1,Gpay BILL Payment,
DEBIT,UPI,130.0,546.21,2024-04-15T20:22:08+05:30,2024-04-15,ada7b712-ec48-41f6-b75c-f90c883b71a4,UPI/GPAY,
CREDIT,OTHERS,600.0,1146.21,2024-04-16T06:14:43+05:30,2024-04-16,f6766ad5-7c4e-4f6a-872d-fed300945e94,NEFT,8646845.0
DEBIT,UPI,130.0,1016.21,2024-04-16T12:02:51+05:30,2024-04-16,939a1089-30ec-4eac-8722-90a2ca45876c,UPI/GPAY,
CREDIT,OTHERS,3420.0,4436.21,2024-04-17T05:15:50+05:30,2024-04-17,db5fb96c-37cd-4f3e-b486-921c466de084,NEFT,8646845.0
DEBIT,UPI,100.0,4336.21,2024-04-17T17:35:46+05:30,2024-04-17,4aa43469-3e3d-4d52-9744-d722da66903a,UPI/44741,
DEBIT,UPI,130.0,4206.21,2024-04-17T17:40:36+05:30,2024-04-17,81c116c0-737d-4e26-beb3-3ecfb6a087c3,UPI/41081,
DEBIT,UPI,4000.0,206.21,2024-04-17T19:16:12+05:30,2024-04-17,3b1c58fc-7816-4bfb-89c0-5f565ff2cedd,UPI/41080/,
DEBIT,UPI,40.0,166.21,2024-04-17T20:39:39+05:30,2024-04-17,ab7dc2d6-89ba-477d-9826-26f4e67a3c28,UPI/PAYTM8p,
DEBIT,UPI,130.0,36.21,2024-04-18T13:09:44+05:30,2024-04-18,f30f3bc0-6e04-4d0a-ac40-fab88dd3bdaf,UPI/41098,
CREDIT,OTHERS,500.0,536.21,2024-04-19T06:58:16+05:30,2024-04-19,0e00e4aa-83ff-45f2-a887-fbc85a828059,NEFT,8646845.0
DEBIT,UPI,400.0,136.21,2024-04-19T19:35:04+05:30,2024-04-19,d803f517-c060-49df-a739-0f0b6968d70f,UPI/44767/o,
DEBIT,UPI,20.0,116.21,2024-04-19T20:23:27+05:30,2024-04-19,3ce42a10-e653-4b1d-8457-dd708f957c67,UPI/44763,
DEBIT,UPI,10.0,106.21,2024-04-19T22:43:03+05:30,2024-04-19,49d7cf57-79ab-498e-96db-9c503222741a,UPI/4476,
CREDIT,OTHERS,1450.0,1556.21,2024-04-20T05:18:47+05:30,2024-04-20,c48dffdb-6b3c-44be-8156-0062dde4798f,NEFT,8646845.0
DEBIT,UPI,130.0,1426.21,2024-04-20T17:53:37+05:30,2024-04-20,2c9edfcb-2464-4e78-9dae-b964a77b68ea,UPI/GPAY,
DEBIT,UPI,200.0,1226.21,2024-04-20T19:35:41+05:30,2024-04-20,fccef286-4526-4726-863d-d4750a1d8781,UPI/44779,
DEBIT,UPI,60.0,1166.21,2024-04-20T21:05:02+05:30,2024-04-20,54f6d8b0-d9c9-4577-a5e8-806bec7cc0ca,UPI/41110,
DEBIT,UPI,10.0,1156.21,2024-04-20T21:27:16+05:30,2024-04-20,d3ab8c88-06f1-4355-b11c-3894692904e1,UPI/4477,
CREDIT,OTHERS,780.0,1936.21,2024-04-21T05:01:49+05:30,2024-04-21,37023f20-cd29-4d67-b6da-815dc8e4495b,NEFT,8646845.0
CREDIT,OTHERS,2970.0,4906.21,2024-04-22T05:38:05+05:30,2024-04-22,4a55456d-1578-4384-99f0-d0551a3ce353,NEFT,8646845.0
DEBIT,UPI,130.0,4776.21,2024-04-22T17:26:48+05:30,2024-04-22,c31f75bc-d203-433f-958f-f289992bb0f3,UPI/GPAY,
DEBIT,UPI,380.0,4396.21,2024-04-22T20:49:10+05:30,2024-04-22,b58f6d36-ed03-46ad-b47e-9325045a76b2,UPI/BHARATPE,
DEBIT,UPI,15.0,4381.21,2024-04-22T22:00:40+05:30,2024-04-22,c91bc3a7-9f6b-48f1-9561-46c3ece2baab,EURO Net BILL,
DEBIT,UPI,10.0,4371.21,2024-04-22T22:32:06+05:30,2024-04-22,cf93bcfe-484a-471a-81ba-16dcba6fd2f1,UPI/BHARATPE,
CREDIT,OTHERS,300.0,4671.21,2024-04-23T05:40:40+05:30,2024-04-23,ad4dbbaa-9053-468f-9e11-258b8b237e51,NEFT,8646845.0
DEBIT,UPI,130.0,4541.21,2024-04-23T15:24:21+05:30,2024-04-23,d517b9fc-3e85-49f8-b6cc-20d2efecba79,UPI/GPAY,
DEBIT,UPI,130.0,4411.21,2024-04-23T15:58:13+05:30,2024-04-23,fa7e80c4-58ad-4790-9959-ec7e59fbc67f,UPI/GPAY,
DEBIT,UPI,400.0,4011.21,2024-04-23T19:19:48+05:30,2024-04-23,d1ebf28b-4b9d-4c68-9003-33ae87f0fe17,UPI/41146,
CREDIT,OTHERS,1570.0,5581.21,2024-04-24T04:44:37+05:30,2024-04-24,da512c6c-d2b6-40eb-aa3d-1c5f649fe763,NEFT,8646845.0
DEBIT,UPI,1.0,5580.21,2024-04-24T12:06:43+05:30,2024-04-24,99a18bcb-b126-45e5-84e1-25e32794d6a3,UPI/41150/autopayhdfcbank,
CREDIT,UPI,1.0,5581.21,2024-04-24T12:06:46+05:30,2024-04-24,c5c1c4d3-bc90-40e9-9752-4e1a892f0f08,UPI/41150/autopayhdfcbank,
DEBIT,UPI,130.0,5451.21,2024-04-24T20:44:48+05:30,2024-04-24,31aab463-ccca-46d0-bb22-cbc89cf43f14,UPI/GPAY,
CREDIT,OTHERS,1200.0,6651.21,2024-04-25T04:51:40+05:30,2024-04-25,ab8fba2a-2754-458a-b932-83ede34ed0e4,NEFT,8646845.0
CREDIT,OTHERS,1160.0,7811.21,2024-04-26T06:36:52+05:30,2024-04-26,1c4acb99-d93b-44a5-a973-a7731913870c,NEFT,8646845.0
DEBIT,UPI,250.0,7561.21,2024-04-26T13:00:17+05:30,2024-04-26,ef92af33-1002-4eca-8ca5-234fd4e50438,UPI/41176/,
DEBIT,UPI,130.0,7431.21,2024-04-26T14:23:24+05:30,2024-04-26,3a845d1a-0d45-4baf-9df1-9fed3beac079,UPI/GPAY,
DEBIT,UPI,260.0,7171.21,2024-04-26T19:15:39+05:30,2024-04-26,a57a70e9-a28f-4456-8ade-f37288d7dc9b,UPI/GPAY,
CREDIT,OTHERS,1060.0,8231.21,2024-04-27T07:00:33+05:30,2024-04-27,5a833f4f-4923-41a0-975e-e981311578a2,NEFT,8646845.0
DEBIT,UPI,1.0,8230.21,2024-04-27T13:05:06+05:30,2024-04-27,4d895602-777e-4035-8414-d438d151b72f,AMZN/,
DEBIT,UPI,7500.0,730.21,2024-04-27T13:08:14+05:30,2024-04-27,de0b0d9c-069b-44d8-80cf-965e1b8eb56b,AMZN/,
DEBIT,UPI,12.0,718.21,2024-04-27T14:02:20+05:30,2024-04-27,c718d820-6d0d-4193-a7b4-96e78efe4348,UPI/GPAY,
DEBIT,UPI,400.0,318.21,2024-04-27T19:18:46+05:30,2024-04-27,f13916de-1fed-432f-b431-c92101ecf97f,UPI/4484,
CREDIT,OTHERS,1100.0,1418.21,2024-04-28T04:54:15+05:30,2024-04-28,1f3e92e3-0a90-4c73-aec3-27a7a5056511,NEFT,8646845.0
DEBIT,UPI,50.0,1368.21,2024-04-28T07:55:36+05:30,2024-04-28,c5ab64ea-0396-4a7c-8be2-100c3b71479c,UPI/4485,
DEBIT,UPI,10.0,1358.21,2024-04-28T13:09:05+05:30,2024-04-28,6cf2ffde-995f-4b76-aa3f-fc89a49a063b,UPI/GPAY,
DEBIT,UPI,50.0,1308.21,2024-04-28T18:56:18+05:30,2024-04-28,5787039c-d591-4037-b405-41f479eab738,UPI/4485,
CREDIT,UPI,1.0,1309.21,2024-04-28T19:23:24+05:30,2024-04-28,3671ec65-a102-4085-a87e-dff09f0cbee8,UPI/44851,
CREDIT,UPI,499.0,1808.21,2024-04-28T19:24:38+05:30,2024-04-28,bb44094f-ffae-4f0c-a470-64db270135e3,UPI/41198/,
DEBIT,UPI,15.0,1793.21,2024-04-28T21:01:49+05:30,2024-04-28,2693e44b-2c17-4ca1-bc5b-e2d5a70a8a16,UPI/44852/JIOINAPPDIRECT,
CREDIT,OTHERS,650.0,2443.21,2024-04-29T06:13:39+05:30,2024-04-29,485c56b1-d27b-401c-91e7-1bf1819af65e,NEFT,8646845.0
CREDIT,OTHERS,50.0,2493.21,2024-04-30T05:49:04+05:30,2024-04-30,fd59d877-049e-4437-999c-aa3708cf4f35,NEFT,8646845.0
DEBIT,UPI,70.0,2423.21,2024-04-30T10:04:17+05:30,2024-04-30,3e3da725-f004-4c1d-bf1a-38152f6fd861,UPI/4487,
DEBIT,UPI,10.0,2413.21,2024-04-30T10:30:02+05:30,2024-04-30,8d035697-5860-4674-b4f9-c3069fd3430b,UPI/41213,
DEBIT,UPI,15.0,2398.21,2024-04-30T10:33:15+05:30,2024-04-30,d6cceb33-4191-4155-a920-409f86132852,UPI/41213,
DEBIT,UPI,480.0,1918.21,2024-04-30T13:20:14+05:30,2024-04-30,0496d418-8cae-4098-a82d-cbd898b35b41,UPI/4487,
DEBIT,UPI,1000.0,918.21,2024-04-30T14:11:00+05:30,2024-04-30,34f26469-0133-4b42-b636-4723bfe87d5a,UPI/4487,
DEBIT,UPI,130.0,788.21,2024-04-30T15:56:26+05:30,2024-04-30,871f81b0-9a74-44f7-b768-dc8dfe6b1162,UPI/GPAY,
DEBIT,UPI,600.0,188.21,2024-04-30T19:26:30+05:30,2024-04-30,ef2366dd-5641-4f8d-b20d-7d7939805ada,UPI/41,
CREDIT,OTHERS,1650.0,1838.21,2024-05-01T06:23:33+05:30,2024-05-01,bba4b15f-1786-439f-a2a1-bf997b3b4752,NEFT,8646845.0
DEBIT,UPI,242.0,1596.21,2024-05-01T07:11:50+05:30,2024-05-01,677511e3-dfb7-4881-958d-5dde8afffba0,UPI/JIOINAPPDIRECT/,
CREDIT,OTHERS,47.0,1643.21,2024-05-02T05:25:12+05:30,2024-04-30,21384645-789d-4f28-adbd-ee1fcb2c11c4,518881000,
CREDIT,OTHERS,860.0,2503.21,2024-05-02T05:49:21+05:30,2024-05-02,7a29d991-5022-4824-9ad1-a03be38ae62f,NEFT,8646845.0
DEBIT,UPI,20.0,2483.21,2024-05-02T11:53:45+05:30,2024-05-02,8ebb1040-10d1-4bbb-8134-630b5d3e5831,UPI/41232,
DEBIT,UPI,10.0,2473.21,2024-05-02T14:27:43+05:30,2024-05-02,1a9f6f0a-2a9a-48d9-98ac-70440ef6c411,UPI/41232,
DEBIT,UPI,80.0,2393.21,2024-05-02T16:34:02+05:30,2024-05-02,647ab463-69b0-44a6-aff9-1ccc2b286aac,UPI/PAYTMap,
DEBIT,UPI,1500.0,893.21,2024-05-02T17:28:22+05:30,2024-05-02,97d36ab3-0c08-4eeb-8f67-2bc3855889d7,AMZN,
DEBIT,UPI,130.0,763.21,2024-05-02T18:05:15+05:30,2024-05-02,c4676bc4-dd7c-4c36-b6b9-64645fd25530,UPI/GPAY,
DEBIT,UPI,130.0,633.21,2024-05-02T18:52:10+05:30,2024-05-02,480a7681-c5f5-4a9f-b57a-69e8c889cab2,UPI/GPAY,
DEBIT,UPI,400.0,233.21,2024-05-02T19:36:40+05:30,2024-05-02,273f8cf5-89b5-4bc0-93f9-5579657b690f,UPI/41234,
DEBIT,UPI,130.0,103.21,2024-05-02T20:52:08+05:30,2024-05-02,7a6ce6c6-9f59-4718-85a5-9fb34af27dd5,UPI/GPAY,
CREDIT,OTHERS,320.0,423.21,2024-05-03T08:07:58+05:30,2024-05-03,e4c7abc2-955a-4555-862f-70563324d33e,NEFT,8646845.0
DEBIT,UPI,50.0,373.21,2024-05-03T17:07:53+05:30,2024-05-03,14326b1d-1770-4776-9b6a-7a90e5e4bbe0,UPI/PAYTMap,
DEBIT,UPI,180.0,193.21,2024-05-03T21:08:57+05:30,2024-05-03,55b55f0e-0b96-4b6e-9aa0-049d73bc4ed9,UPI/PAYTMmp,
CREDIT,OTHERS,1380.0,1573.21,2024-05-04T06:21:33+05:30,2024-05-04,61dcecc9-1d67-4edc-a8a6-50d066a74c1b,NEFT,8646845.0
DEBIT,UPI,20.0,1553.21,2024-05-04T12:52:35+05:30,2024-05-04,f3b86d1b-1889-44d6-8907-786dd2ed001e,UPI/GPAY,
DEBIT,UPI,130.0,1423.21,2024-05-04T16:59:11+05:30,2024-05-04,f34cd85b-f0ce-4c09-852a-b4b324eda39e,UPI/GPAY,
DEBIT,UPI,400.0,1023.21,2024-05-04T19:42:35+05:30,2024-05-04,196523fd-76f6-4768-a8ce-2f18d4267f9e,UPI/41252,
CREDIT,OTHERS,800.0,1823.21,2024-05-05T05:32:08+05:30,2024-05-05,dcca75fb-d339-4ffe-b22d-954bcbbca240,NEFT,8646845.0
DEBIT,UPI,110.0,1713.21,2024-05-05T10:17:18+05:30,2024-05-05,0637105c-449b-444e-af57-b2e4931fbdea,UPI/4492,
DEBIT,UPI,80.0,1633.21,2024-05-05T16:31:42+05:30,2024-05-05,330e7027-ae47-4c04-82c1-91d807149cd2,UPI/4492,
DEBIT,UPI,130.0,1503.21,2024-05-05T16:44:21+05:30,2024-05-05,b9b6bad7-6254-46fb-aa99-37f5babcc33d,UPI/GPAY,
DEBIT,UPI,110.0,1393.21,2024-05-05T21:15:14+05:30,2024-05-05,b36a0b25-74d6-4f3a-a22d-92e4705e2912,UPI/41267,
CREDIT,OTHERS,250.0,1643.21,2024-05-06T05:24:30+05:30,2024-05-06,bccb9467-1f3e-4a20-a6ba-d2b18c216feb,NEFT,8646845.0
DEBIT,UPI,20.0,1623.21,2024-05-06T12:38:42+05:30,2024-05-06,811b5dfe-d24b-420a-9701-e0fbd6460b74,UPI/PAYTMvp,
DEBIT,UPI,130.0,1493.21,2024-05-06T13:04:36+05:30,2024-05-06,e42b0839-6287-4080-9234-0de28682ee0e,UPI/4493,
DEBIT,UPI,130.0,1363.21,2024-05-06T17:04:20+05:30,2024-05-06,73e3e6b0-5bda-4368-9bc6-f1d8a5628bb4,UPI/GPAY,
DEBIT,UPI,20.0,1343.21,2024-05-06T21:00:37+05:30,2024-05-06,8a0f0f1d-02f2-471e-81bb-b5dea44309f4,UPI/4493,
DEBIT,UPI,20.0,1323.21,2024-05-06T21:23:58+05:30,2024-05-06,603bb328-4050-415f-b8d6-22d8ddd45959,UPI/PAYTM,
CREDIT,OTHERS,1700.0,3023.21,2024-05-07T05:13:22+05:30,2024-05-07,a0cb180f-0d4b-4fd2-8c68-a00c5d043815,NEFT,8646845.0
DEBIT,UPI,10.0,3013.21,2024-05-07T10:28:25+05:30,2024-05-07,d35629ad-db75-483f-8ebc-fa9833468f9c,UPI/4494,
CREDIT,UPI,150.0,3163.21,2024-05-07T13:48:11+05:30,2024-05-07,96a8396d-5075-43e0-9676-ec189c238104,UPI/4494,
DEBIT,UPI,310.0,2853.21,2024-05-07T13:52:04+05:30,2024-05-07,edc422af-eef4-4c75-9f54-e7ed8c24796c,UPI/PAYTM,
DEBIT,UPI,30.0,2823.21,2024-05-07T13:55:41+05:30,2024-05-07,e32eb683-aefb-4611-8431-03f8460adb84,UPI/4494,
DEBIT,UPI,1500.0,1323.21,2024-05-07T16:53:22+05:30,2024-05-07,2f538e5f-64cf-4990-bf87-c644770ff18d,UPI/4494,
DEBIT,UPI,600.0,723.21,2024-05-07T19:22:11+05:30,2024-05-07,c1a6ae0d-a73f-4219-9e99-7b0b3d8cf600,UPI/41284,
DEBIT,UPI,130.0,593.21,2024-05-07T20:52:20+05:30,2024-05-07,dc9033f5-ae18-41f9-92fc-02141a9d23d6,UPI/GPAY,
DEBIT,UPI,130.0,463.21,2024-05-07T20:52:58+05:30,2024-05-07,d63df3de-1e30-4bbb-885a-d586fffcf5de,UPI/GPAY,
DEBIT,UPI,19.0,444.21,2024-05-07T22:14:52+05:30,2024-05-07,f7c914d8-dfc6-4467-ac97-768ce788631a,UPI/GPAYRECHARGE,
CREDIT,OTHERS,860.0,1304.21,2024-05-08T05:05:05+05:30,2024-05-08,fb0898df-03aa-4f3f-a35a-d962da0d4df0,NEFT,8646845.0
DEBIT,UPI,10.0,1294.21,2024-05-08T10:50:10+05:30,2024-05-08,f33ed4cf-7758-48e5-bce8-1d47947f7bb5,UPI/41296,
DEBIT,UPI,80.0,1214.21,2024-05-08T18:10:59+05:30,2024-05-08,d018937b-c15b-4d7d-9f18-15a44e989b69,UPI/PAYTMap,
DEBIT,UPI,50.0,1164.21,2024-05-08T18:41:54+05:30,2024-05-08,fdc988b6-c087-4b75-9459-a5433148e943,UPI/PAYTMap,
DEBIT,UPI,250.0,914.21,2024-05-08T20:58:06+05:30,2024-05-08,ab2722fa-4db7-4bd6-ac92-67da806770c3,UPI/GPAY,
CREDIT,UPI,200.0,1114.21,2024-05-08T21:52:26+05:30,2024-05-08,7cbb62cb-58c9-4d7a-9e70-4c73656b4357,UPI/4495,
DEBIT,UPI,100.0,1014.21,2024-05-09T09:52:32+05:30,2024-05-09,7f51347c-e02c-4f1e-abb4-4213890448ae,UPI/4496,
DEBIT,UPI,30.0,984.21,2024-05-09T10:08:52+05:30,2024-05-09,dbbfc153-bd45-4094-8eeb-538d435adf9e,UPI/4496,
DEBIT,UPI,20.0,964.21,2024-05-09T11:20:18+05:30,2024-05-09,b89c59e1-2116-4cfc-a8ec-7440c36a6853,UPI/PAYTMlp,
DEBIT,UPI,25.0,939.21,2024-05-09T15:30:59+05:30,2024-05-09,46c380b7-c110-4b54-98f7-6acd26467908,UPI/BHARATPE,
DEBIT,UPI,20.0,919.21,2024-05-09T15:38:07+05:30,2024-05-09,97769eb5-f3e4-4f68-af86-233a0616915d,UPI/4496,
DEBIT,UPI,900.0,19.21,2024-05-09T15:52:11+05:30,2024-05-09,f8df0c27-3ef1-450d-a5b5-b9ce9de6fddb,UPI/44964,
CREDIT,OTHERS,50.0,69.21,2024-05-09T19:38:29+05:30,2024-05-09,8548326a-8594-46b2-97de-1adcaab9a74a,IMPS,
